Serial,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Label
381,0.6720527787252173,0.7530521707731198,0.49838652228020186,0.02237666114916681,0.7229026685099692,0.5184327998423836,0.4897338836774876,2.63301982881878
382,0.2413131095347978,0.30805996213452835,0.7927512944449596,0.4826914420435229,0.0405831213533181,0.9573648951607181,0.26547343794569134,2.2025811941436384
383,0.2778613319943086,0.5920828923423989,0.8130503774855135,0.19842015748651565,0.9053099300972357,0.8924451908732941,0.8005461240478102,3.016059656808163
384,0.8818331470252049,0.296664900435163,0.33053054518069447,0.6548437861864637,0.7284951843483104,0.9497389689245678,0.8948141882822687,3.0798370912613207
385,0.2156712891375535,0.45440467236265103,0.3878018568303587,0.6922878636192366,0.7144343058704311,0.39512360102415967,0.8700236705893319,2.0131977100083076
386,0.058628107488405856,0.5120413302682553,0.46786564535123254,0.081344188424045,0.8928190883852934,0.4243479841532747,0.7487458672401914,1.8917856216784177
387,0.08158200134630422,0.10737611817581383,0.3955823566929819,0.3399059346043921,0.5525905892986269,0.8967355484023282,0.6206805448275452,1.8743278302195534
388,0.7382588602282218,0.07346040442655366,0.961976280015254,0.3748574764875129,0.7807914590337854,0.8591863115636115,0.929213508610853,3.311892423826059
389,0.700130161270371,0.638383513995743,0.9905350255275,0.38801169294446414,0.4022530100772802,0.17549873272652872,0.23435403818677336,2.5082390298198747
390,0.5966497127019451,0.9616523039113652,0.01852953374664723,0.6005658179656103,0.19960232339417794,0.12888992376990938,0.9391525246869648,2.024892527380746
391,0.8076487487307498,0.3604410799475557,0.11725940029719095,0.49923428893253774,0.3774056508719391,0.45025943440116445,0.6293181405668566,2.0653182517951274
392,0.8712090032846114,0.07779318046442307,0.37721794834440325,0.18622523167009464,0.3307069515373373,0.5592796207011775,0.35427562052796724,2.015631624041653
393,0.5849371837467844,0.373709684124753,0.8161944313266605,0.19409630587745152,0.37029166643089895,0.1861093504903948,0.7727411300232867,2.0556927565300795
394,0.8312855274759414,0.5304856195247565,0.9386957026627594,0.5580288927660968,0.28663175744792546,0.7126841423880759,0.2609255251816719,3.1412696410317102
395,0.543548409893257,0.8265236315637999,0.29879006565969546,0.3107014208697597,0.7671833121025309,0.6998867215965137,0.8584441233902224,2.7743972341762024
396,0.459965566581754,0.5956366035306792,0.40123560671996006,0.7786962463287269,0.32129216277694417,0.8096697164051974,0.961202104686634,2.6956699726706717
397,0.4161193227802754,0.665532299596382,0.9643546571980031,0.04855388075215705,0.1999745493944316,0.04571477492072307,0.4306911003665329,2.0438455011019196
398,0.48779203255184467,0.40184279593740135,0.64360673544523,0.06557995421528795,0.8898079353820162,0.7474127038272729,0.34445838188580435,2.661954936509203
399,0.0012389463786813826,0.15199165654540026,0.49023285535132965,0.8769363540674878,0.255637048369623,0.4087259700266723,0.3112096167059545,1.2893471462700414
400,0.02438324985125362,0.5722116318248458,0.3108700461127015,0.05293530924867473,0.47648055233168385,0.8112511007626408,0.5958227187553872,1.9250455326508047
401,0.7586834343955936,0.3462876234714719,0.3003989819841303,0.9377860831205801,0.17146851693399334,0.9665593357716379,0.3300689895928871,2.5939479057208077
402,0.006321751239797169,0.5760283836949809,0.6801372523430185,0.21353483791544503,0.18195855462847577,0.5370636161172527,0.8759679909969078,1.801494906310021
403,0.47974561416380923,0.8402589683888706,0.19248876838154716,0.6790292185311837,0.17490346513118538,0.8958378820372875,0.47732908015321296,2.435739578912442
404,0.32936446182637624,0.7888123907154809,0.7447523679323134,0.690969343254595,0.23506202946303345,0.31446410108956124,0.3279785412481513,2.2376920678618073
405,0.8168185374795368,0.6964697080151538,0.2536004800849776,0.06748600712442965,0.2694944588023831,0.3929780475524348,0.11522337532381821,2.0807564034341732
406,0.5781627966265536,0.2921546987603647,0.15669771845270475,0.704902150126995,0.5379720885012534,0.015206342789443883,0.8913067392028274,1.652029239083438
407,0.6675098365318779,0.32181016344857705,0.13180645575009653,0.804619794888254,0.17820739697093668,0.2243166076630777,0.5762354250021111,1.788391766872143
408,0.7898633562878664,0.24344130972050926,0.695223869600521,0.42851160061168014,0.6707259321939785,0.691268044458059,0.02799283778096895,2.6858514748423143
409,0.8411231736511692,0.9294183663485104,0.8104672234809245,0.9230749946190945,0.14664051091099461,0.38054050415488705,0.9624852063103152,2.972292999413604
410,0.5796219705305844,0.7997222436591054,0.568655550336596,0.3760086408070896,0.8609013006596733,0.3984255180628824,0.6846013908763762,2.660670701447436
411,0.7021419729260695,0.8945132073310353,0.5835715418053862,0.5150530773630198,0.48357041373062193,0.6192773716351218,0.9491450235481108,3.0443144931748347
412,0.5384319550342864,0.8072012832732139,0.026235049054794235,0.5442632227977137,0.9625564562933384,0.3356399952477209,0.9272507638336924,2.5057174560832025
413,0.16354110399751365,0.6318517167787495,0.9690643433604488,0.8767774882635041,0.708517438113672,0.031149629886322527,0.6788115241977934,2.310026849713529
414,0.9583457336679969,0.0999039798106397,0.125286498214481,0.7765102447838322,0.16516149316355677,0.3424438857047115,0.7953708091422574,2.0385322522531903
415,0.788261667710784,0.5622345881779761,0.8698792313538436,0.9996323305317174,0.22289385052780053,0.7511234560562118,0.028230626530708625,2.8973137786417498
416,0.79371230278336,0.9951225592606134,0.2958139793652875,0.12717665150072432,0.4182870692887053,0.9531317218838072,0.1606508344967693,2.690987834166723
417,0.009353121967237032,0.27900660179582915,0.5456352949040635,0.037544843369978986,0.5954020368292826,0.8890400318762713,0.8221120402300692,1.9591910095029903
418,0.9021926515410618,0.7658388627434322,0.27230152177731115,0.5652790544708187,0.523686640084841,0.41233334311686876,0.9152407561178793,2.562948082320782
419,0.026240487417824032,0.7788980766529028,0.760912154858653,0.9423199991999718,0.7035675508353334,0.015993653409762776,0.40363348990689907,2.0955399125052465
420,0.28236185524953294,0.8677424247674799,0.8035997618975389,0.5558828570540262,0.48955559232669155,0.8109972637233438,0.6668492549507193,2.780666428543587
421,0.17322391241596224,0.14894057767745106,0.35763763467013343,0.03941991879667728,0.35774835593599463,0.4011976410948941,0.22253935074807807,1.3133619717307727
422,0.19798429767398773,0.9355173846959224,0.45615689904646073,0.5216847232221645,0.6530347826970725,0.6529610995145456,0.13231996355290698,2.390304142466294
423,0.8394446740227508,0.3700765938325987,0.3981561647113663,0.8012051155208872,0.6346902883496107,0.395257644772673,0.14884502457604776,2.3940776706538465
424,0.9301280934384781,0.311645334460094,0.1833148710382828,0.5491003340141942,0.48842610555308574,0.11433621948983097,0.17858299768130503,1.9774281490120602
425,0.00657602512988531,0.9630003864470063,0.020989970306247496,0.4222489694483038,0.9154679678492159,0.4465194923229423,0.35057584246411133,1.9233381764293496
426,0.9487801633585304,0.7678378399054065,0.4584971301183982,0.8985295165359319,0.30396443822815267,0.5149303416690804,0.34525409428487475,2.8568346171925256
427,0.4132175529015888,0.8605327292208789,0.5548902289364562,0.4023263649525909,0.6951579351050139,0.5285852395455922,0.8380687121049738,2.5554240312104586
428,0.6187588161743003,0.6156816286620563,0.38446509621801683,0.6832461299569744,0.09289791963299199,0.39170020618036505,0.8960064209116299,2.454595865384269
429,0.16080012782304065,0.5897398443867551,0.5545324539783418,0.7940102866280735,0.150903645268897,0.0675601743548353,0.6454992318332451,1.6464425953463935
430,0.6800189856275699,0.8746745532237024,0.8538874705280318,0.6054885236563231,0.9558448185785384,0.5283751701565084,0.10863985736025472,3.3022166081541813
431,0.03408768167038512,0.27529482078268475,0.24509660202287986,0.6187680682198419,0.34630043022267076,0.2898370250171083,0.5315430613527938,1.3951964548936528
432,0.7049841674045758,0.0011223739382535403,0.4228712956904531,0.30708354450875786,0.012554685602613525,0.4094491024289747,0.5029946462562442,1.664764051679558
433,0.38731647522161305,0.516519685661618,0.6326160994379257,0.9361908467942398,0.5860821001575611,0.6474495695021177,0.5064710942326602,2.6334800695047855
434,0.42538191342075404,0.2128542019716051,0.08186156985864779,0.41490576892076714,0.9142909680294653,0.022111676892270893,0.8012542193511173,1.5847761892558354
435,0.03172825867657103,0.26043819361611986,0.9601394584314898,0.24248459732030125,0.7086432632430755,0.1943232365332731,0.9423874509237768,1.8033228680939315
436,0.7081039332618143,0.2441822107618632,0.3743155774809691,0.9626023591353828,0.6743828226012061,0.4042120092606222,0.34509410614636726,2.42819789479929
437,0.7515647666962061,0.47925026247298197,0.7220377393479094,0.5159266870978377,0.6919137686414052,0.4147637889004029,0.18256381095469165,2.582709946000228
438,0.6919293068393547,0.3434558374810651,0.7338716886931105,0.44269740739734154,0.7560985907776985,0.9607866687551055,0.43895013996577725,3.0421067965083357
439,0.6771336753719347,0.01345030953963322,0.5783161798619745,0.8834179176838284,0.27851988259933813,0.459329058365021,0.5452807633013037,2.135671031451785
440,0.9041600540714186,0.14137421254167704,0.3340106045284972,0.6745743438191993,0.45063695629475353,0.20165652282438307,0.1080486640781072,2.1164601853710727
441,0.23547840270161413,0.6573867924731447,0.06476886905549917,0.17971469623106706,0.9227386116649712,0.8677503398329693,0.815950642238068,2.32033529124627
442,0.6971858468077184,0.8918739508445064,0.08880601308240332,0.7422442498644164,0.7148467568287856,0.7478423480994524,0.3691810623509918,2.870737448263643
443,0.8991988240917519,0.5751364660848016,0.007790485431553473,0.2857501772943979,0.3123675560383483,0.7851756831040269,0.532112370055073,2.3586771497170758
444,0.7297878521939654,0.9246047900850837,0.27098615670714,0.6612037743615711,0.8231854920662746,0.9593797309097838,0.20171583171985663,3.2181968286566036
445,0.13003814908729794,0.8856877733907552,0.5658138540312838,0.5991191079133215,0.41206489885720543,0.5129741539812566,0.2176042769361055,2.191811187999597
446,0.07581411201398558,0.49124252576904714,0.8204976224731773,0.984501766575114,0.2333488650500366,0.6669250897951203,0.2452937988050563,2.1796178957114205
447,0.3932278832634848,0.8530681492728144,0.4267745956948318,0.5383674690721454,0.009371118205489082,0.5530650338729362,0.22939003425864202,2.060448834062654
448,0.7432080762285853,0.3354078360739494,0.5400337485400466,0.26077338060800137,0.6896480786799033,0.18080875862834256,0.4424239659279434,2.1162930244607616
449,0.5694538487894486,0.6227688509933086,0.21260985648560593,0.08950307170698513,0.05048926561621203,0.41780417614283893,0.4639768297855261,1.576041685901546
450,0.18297294357940297,0.43595522254601315,0.8385157884852005,0.8758173534789984,0.6341449844630012,0.8734646831660489,0.35408140008453615,2.6349200759685973
451,0.07042692380046367,0.23236771650407695,0.6938655779226051,0.7264892264741245,0.027415365387503443,0.836866317307254,0.811724320758627,2.1712961515957523
452,0.20733741359002256,0.395529215109237,0.14274760957747,0.606982674411387,0.6459638620650834,0.10221193013764207,0.49118647295812534,1.4769265591932046
453,0.026025615100493282,0.9406113051627953,0.3394090814213757,0.7339224854046722,0.9744908342998393,0.37461475407995093,0.6567826923359382,2.3245785380933905
454,0.27375681379218897,0.7803345797296692,0.0028336075474133526,0.8317179432718498,0.5285054268487686,0.04583107278858167,0.6897388802828913,1.7490876750445166
455,0.8542272018303069,0.10163841809202923,0.41421063351103204,0.6372546902676032,0.8806036909633291,0.9486405004051436,0.9765309999796588,2.9530165460360345
456,0.6121346281076148,0.36251504689799185,0.8392919562672803,0.7853485630484424,0.6448577395850483,0.4420669641473993,0.5517350336770132,2.7685506568026406
457,0.1965643632589903,0.2716541980736912,0.5818586054506368,0.9069305753597867,0.4608958512426814,0.8711933873987984,0.9952829183928911,2.614691499704331
458,0.5945104313367472,0.8552573396367281,0.6699670065497395,0.6095677726584834,0.13584258771562574,0.9088841127028802,0.7754748116040661,2.8499311205938858
459,0.5205735902060927,0.10110154218613554,0.3694242239785981,0.36313034401045374,0.5463525191115101,0.8481798452982846,0.6554296574106073,2.1539931634155054
460,0.8220128347170773,0.6268961838805274,0.6334288640892718,0.4771999134668754,0.9462158711978399,0.250535334070379,0.6192125534843558,2.854748073223973
461,0.06605334844991928,0.17120197942544435,0.08665396927459779,0.44377284409429696,0.2967036939580796,0.547745311995439,0.6662896662536818,1.1100836534126117
462,0.14855820197045377,0.8413733984342066,0.06223570611942664,0.6515378138258773,0.04423942576319784,0.8511577890049026,0.13019342887237673,1.7603490140499138
463,0.9006034626542514,0.006748611956416295,0.8557771102861849,0.5917812559729733,0.47707682882734515,0.42651845652622244,0.9043679232602689,2.7449014291634537
464,0.38614026147132874,0.8609605436060582,0.8558270430786893,0.7633986776424652,0.11225767039213963,0.4161777803989166,0.3074420799209563,2.4081773878053734
465,0.19800186506239725,0.5000649797888034,0.17660196423978514,0.6016378949128613,0.8080661923414151,0.14156615768053582,0.38448270731461665,1.6650221419576108
466,0.5381272326338944,0.713231397073947,0.8227362495632522,0.4345904369722472,0.022980845079085044,0.9081038423533577,0.20888659645631857,2.7429228387804194
467,0.8447371003101907,0.02694851329437309,0.37844799959699615,0.39154777341575797,0.9114178742019063,0.7286972324921411,0.3472652987193262,2.580875495973082
468,0.16721534046149855,0.8941918272847204,0.5129907478283411,0.3501678258382396,0.9649767900587135,0.8544000646060298,0.9726277645892085,2.9221876780973806
469,0.20954448920843038,0.5769922627181371,0.8566477242812908,0.3146005863611181,0.2925856756878733,0.15194854942811142,0.7493052926246528,1.8333798072187568
470,0.1564756699692238,0.710765924228886,0.37531347285134153,0.3237362143661028,0.8581482111748961,0.03798900678361905,0.6233692300925769,1.8100759363989996
471,0.673558586942612,0.20101396700532181,0.38666885875508217,0.4142023581372358,0.7001711461400876,0.04838652662177645,0.8051401877937782,1.9199236658265695
472,0.014719037499816845,0.013983644597139078,0.49109492807465316,0.9123719958288609,0.7740994227833784,0.3315263913146892,0.9425826182802908,1.828561180564861
473,0.3985939702023439,0.4050448290588806,0.861420563263618,0.8283094593335117,0.882563690597323,0.23857373534032067,0.34992037219607797,2.54613187751117
474,0.9859966153268211,0.6014001296599161,0.00484392011037027,0.2774246737467453,0.3946132985983968,0.9304873733566955,0.6384790943609167,2.811256047889871
475,0.9483145680191276,0.5733316386231067,0.3114051280001867,0.5334398332100411,0.8414889981922314,0.3847859409791091,0.29483937798550486,2.7701779296611
476,0.5001075463766155,0.337703181340436,0.4554905185394944,0.22639928109898677,0.15344548684309378,0.22557842924499816,0.7590918265388815,1.454323047407876
477,0.34461336208848403,0.9371786546898803,0.7252516903342487,0.20188205717141927,0.5454386164617672,0.7708720814164565,0.3653004301117313,2.5212298127845614
478,0.4471576419625236,0.7893677982028048,0.1239792570444167,0.13268185479490224,0.8729933723954787,0.041023529711295526,0.46005421785847034,1.7660715660357675
479,0.39112920100914916,0.14434135686416483,0.1317598150956082,0.10447151169952984,0.5903989940831763,0.18291342540449151,0.8058267745584108,1.4533672526290267
480,0.5356110454773214,0.3325877479192769,0.5626265306242855,0.1776646304605226,0.5831566329515452,0.5825041250974826,0.8851739489073326,2.157675627470426
481,0.21293754737384774,0.08787379928231198,0.33630997837296617,0.256811098353693,0.3381674987075183,0.4290181600119435,0.3996066783370583,1.1015340799342823
482,0.9962266497988379,0.8065343871558934,0.515332159407925,0.6961161479428583,0.9629850350345944,0.5754862845657388,0.6764648391948672,3.4588477716689883
483,0.4224922530278099,0.07384083053106993,0.23712932119386076,0.6571340837479688,0.3461471375504913,0.077415972234677,0.1067630890275123,1.0684056688229575
484,0.46292950449385584,0.21520993574420522,0.09724327237591901,0.8438903242988072,0.19700449070921455,0.008058899837820932,0.46620817422130456,1.2450627681850257
485,0.8218688099058401,0.8541812857773492,0.16751044262932946,0.5005966602024057,0.7273817088866905,0.5298623003553767,0.9683665754706084,2.8136934599667973
486,0.6957211158232045,0.24412972474667605,0.6345063805730373,0.18511404332363268,0.9204978082498912,0.7659169395519264,0.5868346346532923,2.876808581888685
487,0.47186142804703624,0.7695185914689471,0.8530220917371413,0.5939036006319675,0.9440859570120363,0.4110216571506464,0.8451464290439542,2.8141907778278283
488,0.040329584332890356,0.15287109247175923,0.2316389043739776,0.7833932583926271,0.6218259512796778,0.5161903192594323,0.7546472731252468,1.597586783253013
489,0.7491420698089549,0.03394797258308668,0.8242468473248412,0.39585239515032533,0.3813290595608758,0.22236386596517876,0.5785706443761983,2.130109077625975
490,0.053785288343908944,0.15271580658471196,0.2611292388120262,0.3299796409232001,0.7523564659870269,0.16295255999440883,0.5224068241809385,1.2581360284573448
491,0.49878500578440566,0.8402763740040791,0.5628058180419383,0.8696342504069513,0.8059900032998378,0.4634602485300009,0.8463803882603818,2.8942882598689645
492,0.06346954151260731,0.4249372639631972,0.33526913662708335,0.4987660324444496,0.1998274974361186,0.16371875862355056,0.11953496517398543,1.1334872634056827
493,0.29153100888896133,0.779011081871426,0.9070686869059175,0.7641430874468931,0.32009719296098293,0.009327151930045186,0.5008877734108346,2.1991204875643384
494,0.5477902472853056,0.36295855095573426,0.41107478524733143,0.1821175844248596,0.9395574417313229,0.5496730672464011,0.0433243023144817,2.1883213195714557
495,0.8733519544498325,0.1906887392458132,0.7220025871580679,0.2151225495463147,0.3492466898881985,0.02270003462374759,0.5340393969176112,2.153640259694522
496,0.22261548641539441,0.8199264866397155,0.7985793179594184,0.3286131232011743,0.48817676190924386,0.7818538959110536,0.2536347115263978,2.6549246988414548
497,0.379587529359557,0.26191543158151886,0.3259592870326573,0.8602185358354751,0.22180240872478063,0.6017422698492031,0.8338936314985319,1.8868889517157137
498,0.3423712895648999,0.6214905379200292,0.9154768356776374,0.8390329503871912,0.26174903135718364,0.2236286869579256,0.8598554605633081,2.442587414397447
499,0.1919638305224498,0.8542680327034333,0.18774476248024863,0.1609511333704413,0.7648874474503912,0.3570276638423161,0.18948623608635984,1.8743313695008115
500,0.7175420971750001,0.08609351274042853,0.3401924759938807,0.14346243956206228,0.2461645158649749,0.5086081072014091,0.36555533978120625,1.673219021451397
501,0.43156279928291275,0.584637154469389,0.4044614209618881,0.23721792239281514,0.8990416258787568,0.1483931332260061,0.4249756375017607,2.0408018265381758
502,0.1696935856319326,0.9780831124210551,0.813759089760233,0.953692926513181,0.8801019366778935,0.7767888376599009,0.7738950878984973,3.2007492374914426
503,0.716911996186768,0.4557253525685834,0.5720728884321623,0.15023312000354339,0.027858612420352702,0.6857845883243148,0.5214624725356378,2.2139070094484286
504,0.589688839113428,0.9297539370560087,0.9416235388515503,0.054782942712914284,0.26329880755698165,0.43898917607225163,0.15341187080034568,2.5752054773196607
505,0.9695945835588805,0.9396638159554604,0.17701288379808067,0.5567174195979161,0.9353079289153847,0.8444843052808156,0.8488275197164125,3.3941649974677146
506,0.3936146509378088,0.08615252980271904,0.10973157349463436,0.35521079314817383,0.8975916985633151,0.8331845411597717,0.5447390659613347,1.9821371949355973
507,0.7151965734141332,0.5821521531718089,0.30929325637261684,0.5349713424500702,0.20465006212275194,0.9219456246863886,0.9199106210270405,2.6500816037994284
508,0.6757655953015093,0.7405751073872433,0.46147576069713914,0.5415301506057182,0.7282877625602726,0.8081188297880807,0.9902465466684226,2.9742210511195966
509,0.08173038019268763,0.3218247466384442,0.5566543867228684,0.9890506562678274,0.8612761357655832,0.932226941486884,0.8093046645332299,2.623958814847681
510,0.33893117076223944,0.4950233470086074,0.93655711318332,0.007301172816658097,0.17316698079860993,0.4244709244442464,0.15343778244437967,2.007192936696347
511,0.9947800961269702,0.697378343798461,0.10995039608369583,0.18011605833902955,0.44833116461150757,0.3684468092547343,0.9302769488319315,2.3573517705664178
512,0.6411986607934685,0.10878657360713917,0.34189862316095254,0.1737953674003585,0.8752525087421706,0.37019055354192065,0.143464379181244,2.016181690552728
513,0.1380159275982803,0.7389184555033084,0.33804443233257786,0.4551688093725399,0.8499426109948206,0.5992290861152926,0.3784667590912678,2.1974883593642494
514,0.7650947419186752,0.216624756744895,0.1533644371954338,0.2647117499985545,0.9593826139108903,0.14983732312065545,0.7433452734740507,2.064926206573235
515,0.27782100702312573,0.20833535086284682,0.5133525418515815,0.45419125232184554,0.8286423171791568,0.534041392806773,0.9419756699864326,2.3184726062831644
516,0.9347382164716278,0.4727660464061084,0.3075376141990429,0.5101637495369757,0.8494664073361906,0.09669486444802766,0.5332682002449877,2.29787139258167
517,0.04375978909054434,0.8722272241579403,0.5899027900400454,0.7557637909460604,0.22874775423354465,0.38398719407507986,0.5014555879350197,1.989134976653106
518,0.6827006094602635,0.8252454025048025,0.7604975008458554,0.3570623155531073,0.2513273693876805,0.7805161430814536,0.18437781751228577,2.842971479597283
519,0.519597527329682,0.22913713882093,0.6990853361599387,0.4569700948782436,0.4483240349332227,0.2551227886375931,0.5063050932485734,2.261651121809126
520,0.8300925590860019,0.41144680027256286,0.8716833014495575,0.5695205717809889,0.7894772595065309,0.9123074414339286,0.3702445322470139,3.463261693741981
521,0.23367289590609275,0.14905613342356072,0.9621282629159937,0.18703675911113704,0.12997672767404744,0.6501997318682409,0.14202302697997682,1.894788752782043
522,0.4330792237837445,0.12326428999560402,0.31942466643836986,0.25604396164019594,0.9845056226263106,0.36162198106541954,0.4462167119829832,1.7476119590691996
523,0.9920085803889263,0.9185498082070606,0.08296058923788463,0.7862878775105561,0.9988053166591218,0.2930177987524685,0.6411053380090027,2.9054749329421843
524,0.9123739962328238,0.6539746539993918,0.5899409314909901,0.38052431767715145,0.8829726827532162,0.5078781698136701,0.8434647769022704,3.192973582249228
525,0.789613419813419,0.46901448193635986,0.22879512784178746,0.5177790971487661,0.3381834924856525,0.014965526988505506,0.022747294939345908,1.7562782621916422
526,0.11340375970798089,0.5740991506590556,0.5216251864441442,0.48376838774762887,0.8660236688922321,0.29702081443496287,0.9932226407286656,2.216955743654909
527,0.08934741417936143,0.005902238077396649,0.2930726186970557,0.24143447485614744,0.684626831707081,0.5022717046674947,0.33468630409837663,1.336643642208126
528,0.8690707762940046,0.7061132887907406,0.5143041770569878,0.9067462359826598,0.9188715433267564,0.0675035487468405,0.1961302960849456,2.8086062735701347
529,0.8798347541950717,0.8189142552533261,0.3537836032385826,0.038606060677480625,0.4558729826862262,0.8700379296307081,0.9968661937502095,2.9838465797695215
530,0.5624609521802528,0.21690551388633905,0.7640188757723261,0.45533405896391954,0.6833442017550947,0.26224868196417395,0.6460773098424385,2.2026273058019226
531,0.5037911349783376,0.2814185005977411,0.22943309139530055,0.09205228212992667,0.5465891479644067,0.4207175485045731,0.8839083747693598,1.7694012408414161
532,0.9865579805802412,0.34922669631898773,0.5516538765032313,0.9582768153257598,0.24538242436501667,0.24962286666168065,0.3157516183563015,2.405683921358207
533,0.3660796854767079,0.1649701228012408,0.6398543525055189,0.3157855349706653,0.5511786110254457,0.8544940387763085,0.508651794620082,2.1732487785982744
534,0.765481252903375,0.8273796539327658,0.1144698081388249,0.9945069272420979,0.07342568725448773,0.4636982547784735,0.8778121205679146,2.578745661914225
535,0.5766863209015901,0.9067068638941027,0.7621404992220492,0.3077681650818762,0.6917254029065776,0.5743241837538547,0.5898729746210876,3.0204295834279353
536,0.10312272922761423,0.8935543678990169,0.14511440526923747,0.5071072087526521,0.6070984328852234,0.9006242172621914,0.8693870004247742,2.3100007485946037
537,0.8210997254157192,0.803198623965892,0.3420050724197067,0.0719213933384546,0.7891572870279545,0.20348558013752405,0.21012660121182303,2.3809917395017286
538,0.1116258355142381,0.11666122682466229,0.6215052908315851,0.6843358820905292,0.3664842959844936,0.724750410905094,0.5749000881682731,1.868005471350858
539,0.8522165262284894,0.6496874616575562,0.3110292851497696,0.4365018689858723,0.057759664211690875,0.7069612078125218,0.5309124917456273,2.4782392118103758
540,0.021005861582571228,0.3084451744825195,0.35905349396700004,0.8343770425976899,0.4494226860268751,0.2682711482822997,0.4859862586278838,1.3540956099140877
541,0.16179915929974198,0.6234729277701396,0.13108430207564659,0.4706155803685682,0.881688947956019,0.21433866120397993,0.2620894344518073,1.7011162028320228
542,0.9369727098823999,0.08407512585276389,0.37935397211220356,0.2822372128748334,0.6188464231199416,0.37932018376793364,0.1949552184295268,2.041478025898829
543,0.8486312153413524,0.7533571882247936,0.6266425715781335,0.7276337068272266,0.4955036177555793,0.7146219891074306,0.38222853383839805,3.1218860026103914
544,0.34091515472058764,0.7410279938307488,0.7204645970322973,0.2767544156548035,0.0813962328783785,0.6828586087741537,0.8930605162514059,2.530461468672141
545,0.23838068588919248,0.7518236659385601,0.8894198588349534,0.1429164289135505,0.6252366699312101,0.4737780709988165,0.08763598105477866,2.4320496967308145
546,0.4801391028984707,0.2752874059341589,0.38291285540263087,0.9626095451804517,0.3286279795220949,0.7506547784938956,0.6056555929520437,2.288988075084163
547,0.27779939113081986,0.4519228618240937,0.322912300494548,0.480998936864908,0.36608565025326534,0.5721687409064953,0.09843967225546646,1.821573356698392
548,0.9198517320669235,0.09806764962860715,0.13675755657493693,0.21863453762070717,0.4062309300138599,0.9750122725006355,0.403357232240362,2.3792550883987653
549,0.1174593819099713,0.6591570491793057,0.8926741431412445,0.07364949573577151,0.715863955572392,0.406695745858507,0.7133195517379948,2.3072366049950874
550,0.5151165060664181,0.7758740628298848,0.3377682106123051,0.08743406482395966,0.6284856093063668,0.11665153027686703,0.25939971093262726,1.6757729353813182
551,0.6658044036115867,0.9290271221616025,0.14463093459868426,0.2674545796613783,0.2485533911073372,0.8630033265286554,0.2414653902653351,2.4109031093690207
552,0.1183347204361691,0.12003703466217142,0.7165630356022282,0.43042280323303106,0.5042509101322982,0.6595493150808815,0.9632861169238194,2.0121600985548036
553,0.7839077493482848,0.36194548553617745,0.08676152863783981,0.9754645078771688,0.7352614917459083,0.5353795349943717,0.3657766915384655,2.4907141694805515
554,0.2867886935893599,0.9733297997261051,0.25839807788031,0.47601634120090086,0.4785947985532779,0.9785473112336317,0.08931356971828974,2.3759758240170648
555,0.23345576972768523,0.8329454701420954,0.6818351929491309,0.4177080169819377,0.05576234813242986,0.8960277632453051,0.3359900185403014,2.3797120826510687
556,0.8889064635723123,0.997143218330069,0.9282079812248653,0.3967701693065153,0.41846777086577913,0.484563204971868,0.383836137007151,3.194993022275431
557,0.5405319105051419,0.7171668806395779,0.15302851641018334,0.9665927897305682,0.034381149319642645,0.4875968455996772,0.5066747434099048,2.102275611447882
558,0.372440639062773,0.941345328067801,0.07851094623273203,0.5466056389764888,0.18471840002571838,0.41801133040478045,0.7496567127687004,1.887039400917886
559,0.2781666219418104,0.20727387261310837,0.8749912497774278,0.9652065227293255,0.654866005496347,0.4495001263519287,0.8304255639311532,2.5180104406837813
560,0.733649839748364,0.8210162388158092,0.10946160348678735,0.571083046745609,0.8566608056000758,0.4469759292736232,0.3443572532815202,2.661965943058333
561,0.44348433619819005,0.8503620835757849,0.3389871596387789,0.9522105901109299,0.5326327786511139,0.5330509737577838,0.5999066285837109,2.516981777431397
562,0.00013778839880040916,0.25487083623022877,0.5002226265333188,0.22309892413557264,0.10412536390403515,0.2967007582127733,0.45153138379263813,1.1042086480581383
563,0.17369850927755448,0.7210357310201325,0.4484539911372569,0.5633924258315038,0.42914372617694974,0.13698453513118847,0.3690222243112169,1.680337075129901
564,0.6953263854942736,0.3649942178082366,0.3339917032993661,0.9550351759084773,0.26738477387330517,0.5204982826079783,0.8236926845149569,2.628431673220558
565,0.9960533845985688,0.09820092039910888,0.8651376888061447,0.43422252686381224,0.4470401401243379,0.5406921641471111,0.9200557499758917,2.907763377489444
566,0.8779860976308672,0.8441953358052237,0.024099355687471014,0.9386243493659174,0.2831266066560796,0.3421148811551813,0.03214968486030012,2.479933241495687
567,0.48596911296048895,0.417995303489061,0.7339719974230314,0.5066440383943431,0.9130422328299976,0.8683554898710133,0.17426170730099066,3.0259261244450633
568,0.20176846405921356,0.6015934268955965,0.5229442876589401,0.14872737505682743,0.04807727221826552,0.30338181074285064,0.43134328972805636,1.3974309893309882
569,0.9371826244136499,0.22243819389196418,0.9615199685286722,0.5070199616877527,0.6599782257106718,0.0895890645946038,0.4612008421374616,2.5955050205415033
570,0.7493541559276639,0.4205107395657842,0.568979491346135,0.9173534310805719,0.1611303062399393,0.7897106586562096,0.5586634618301968,2.6297349177788143
