Serial,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Label
514,0.07490276813680041,0.45152654027065764,0.625865003737739,0.11755759572549485,0.42162624625299705,0.35506828432489534,0.18801628027627582,0.6086020368818383,0.8161109656596018,0.9092404857573612,0.11479143845839046,0.2922824400756574,0.21000904878890503,0.8237825062891662,2.5126949818857307
515,0.13747079058263123,0.44571271168583393,0.33973453879850546,0.34855329813401315,0.10646450086617298,0.32254825411419785,0.317182249188132,0.19412973129271394,0.7850807206539483,0.0351498908480411,0.31503629723684967,0.04118829321246875,0.21322680755517076,0.23206070633001974,1.8374048442788873
516,0.9277348082610947,0.40280017431397697,0.26304688319450176,0.47008350804075394,0.5454779134414535,0.878485150235514,0.6759384274727436,0.03238120503978337,0.11706220649195365,0.5254411318831276,0.46333646072910284,0.7505445099646297,0.5436787308746025,0.9415626556110629,3.064251620173818
517,0.927592155265187,0.4995231878701508,0.9832470216787913,0.39518913000236855,0.6349222560743095,0.07409678076499515,0.5211667233805717,0.39609669100971756,0.12978832982381827,0.05300297426096112,0.2452618871279384,0.6773862514936133,0.637557478640101,0.4352099185495176,2.816959366044808
518,0.49363810177734047,0.16675882953728194,0.06644636675304738,0.34646402631280315,0.5862217862151777,0.8134766284174612,0.3429783797774967,0.5040603594730857,0.5558092516381972,0.6818402240607214,0.5778004017199202,0.15007912162875137,0.3085643562329812,0.9475244234645818,3.151972522328239
519,0.656001468134213,0.8867485812065709,0.4723376885576056,0.21557747709877761,0.12763825366054127,0.3148262650136122,0.9530819113882565,0.9383180680209945,0.7021102936771298,0.20955170573527704,0.23272775002045776,0.7468941071019886,0.41261332190050104,0.841638274526103,3.9631662816589164
520,0.4659549369175747,0.11538973564890531,0.20608518747775784,0.3678888761576723,0.44851396146641065,0.44210464401536453,0.49376319217224673,0.4551196453366436,0.15149378271375602,0.47235821507068365,0.07934650080996763,0.6988717934125445,0.1191288801446947,0.675028974307794,1.9257599311723856
521,0.758694446373765,0.1581501701000524,0.37339349658187815,0.6702794300330784,0.6786436703303488,0.8310578788051426,0.321047429587889,0.04080631497514564,0.30283586239589655,0.5837589035760177,0.8467549378764084,0.679538909582842,0.07704862849404936,0.9188822342959165,2.8376477210505673
522,0.8913175311892358,0.7212248779187687,0.32773858533154265,0.5986060929035608,0.40975376051030676,0.6214632483480538,0.7894842245043632,0.7977582702738052,0.0749614430565223,0.5961108192004342,0.18940382050939963,0.37866663697594616,0.19780922121235256,0.234018463489863,3.2680257035230595
523,0.531700776807653,0.5689722774199153,0.9919148189255776,0.128871793608354,0.7891198149663015,0.28806748494012546,0.630838480961504,0.3157693185937087,0.3803529240147233,0.3728480184243492,0.8069789364538825,0.4698454521606885,0.1383197364002896,0.46430638328301344,3.3600829389639166
524,0.6244550327264736,0.9112530018252053,0.6666894827123886,0.13272066004157135,0.022923526380691728,0.6944526143851016,0.030163194428377005,0.7865586881595592,0.9487812948044057,0.8804445973332361,0.7537566903056798,0.8787362125997648,0.6164421528337215,0.6276183576869456,4.257439906694439
525,0.5696947377189575,0.079884628500145,0.7623905065951296,0.9929292837326313,0.41176231139662967,0.09423231962277878,0.14966603675548695,0.5230512094263077,0.6394915008892036,0.040044097139975254,0.17325842583512263,0.26731200934817057,0.15030068794894502,0.7988608606046834,2.433054141315425
526,0.5088856538767137,0.12655286237957908,0.24280938290232534,0.43117489813791743,0.5605865245889028,0.8347304118843413,0.06687344887740876,0.0775220269524276,0.7651768874170662,0.969597512495064,0.827253408347859,0.21322603383057037,0.9124608776646088,0.77762262576416,3.540937410793287
527,0.24768232829440395,0.024996477775420134,0.37291234544491647,0.7985623653022276,0.2234657824246875,0.8612159360844102,0.7075038264587356,0.6699318434353708,0.4544001331088764,0.11065105792414143,0.07065534475420987,0.34006630712946273,0.7759030600570571,0.24501155073236836,3.0514827485802027
528,0.09906050026002677,0.5502723143924882,0.7071246023403033,0.28824889398488707,0.19804456574909712,0.35397045139901484,0.8869031489436181,0.7552106979223099,0.908965549301918,0.8800889004279496,0.6618037693091432,0.2555182897361553,0.8103419442094904,0.7833982290216153,4.2106355157041
529,0.6776817835548229,0.29783474224931883,0.34951008049139,0.0742717797907545,0.9194399269001884,0.14430035840838196,0.026943345335055713,0.14199957779202899,0.9641225765632431,0.41388655984423683,0.6316612576013958,0.641566004583999,0.16508961824903357,0.6935302074401454,3.1574312868365304
530,0.9169234888635655,0.6102602889777148,0.8859150681627209,0.1478880553118468,0.46685420697888635,0.17055529024075167,0.39736243093533297,0.2480875801323491,0.03669180069487099,0.8652138897328654,0.8562060271837959,0.7948583697649346,0.9811133219580258,0.9466398960743062,4.732512459648797
531,0.7752008719961888,0.5462045945618004,0.11133167515797882,0.614174428926611,0.2840639906698057,0.5814686119556919,0.21290343228233155,0.8747772680010689,0.5284910060869473,0.9969328555120439,0.03837721011679218,0.7305713211770052,0.5919259502174365,0.657956558761252,3.437078343077972
532,0.6389203933072033,0.42475375286791195,0.12180461613107452,0.2579534338368715,0.781876428127695,0.5279224036765715,0.6472275998923389,0.5459924552205139,0.4646658318000282,0.02467810961968353,0.4041316509344438,0.18024194235713564,0.10558646619900924,0.5957013899454955,2.440514536429665
533,0.6889104298066581,0.526816558670441,0.8769785469618044,0.776893497166115,0.48192362201425254,0.6525607670965146,0.42324142970304834,0.9029693096001036,0.6694105052418957,0.5190111783024544,0.8799083590842678,0.34032197573145184,0.6942320000043325,0.894654039279375,4.165915886161689
534,0.145802882718299,0.16023527543459382,0.12512135445959638,0.16561214547094172,0.6552062918742569,0.14254955519101797,0.6513204858185773,0.3012308438825697,0.47652977583818157,0.40253542139931187,0.6798884204736021,0.28122155671889326,0.6463511576555369,0.7713761840554038,3.1865163383580506
535,0.6351607534155941,0.022073233030202366,0.15936761729332805,0.6255495242647525,0.8809516683343883,0.6079340652055785,0.20310091227036942,0.38482300391374535,0.1538370412371075,0.5747006267133253,0.7048658085325816,0.7543588335869286,0.003903628617124566,0.056017321674372456,2.942857542253342
536,0.449285764431699,0.14034876041147204,0.9546799296645767,0.5220858979934165,0.6496830011642216,0.6424000517464931,0.03981261450623763,0.009147902800947239,0.9895715502111838,0.48630813628923286,0.5440841802303886,0.36180647883239125,0.24538765143854002,0.4228884762083597,2.57548072158058
537,0.31480926390940034,0.997271199582082,0.4306223759558472,0.5469352145554839,0.35268304124194927,0.321127299035991,0.8365417694998308,0.6918286314107684,0.31132531786679796,0.7548198467602178,0.7480104589334056,0.006239442159208908,0.8602732561549793,0.9946166111771325,3.905914509359611
538,0.012766565635925264,0.722837386525482,0.7580386695731066,0.42190444167687113,0.6582942979707821,0.5163009235418019,0.1560148816992033,0.9164703353952435,0.40585458142368325,0.7594159950298754,0.5504851021701637,0.9677816629719592,0.940942668853333,0.9503174835467126,4.428695012300285
539,0.3399486243139629,0.594050926003938,0.7325464048513828,0.5542694465598992,0.09595431069790605,0.9723655445326236,0.6985502701581402,0.43753922414347246,0.38654519345631333,0.36157356818353825,0.18294077742072246,0.8210529378212905,0.18270426316271482,0.4177093469084999,2.8448912708948195
540,0.608927170310121,0.09439593709015681,0.0054055429682220435,0.9304327917962995,0.4609942423460853,0.4845327187590628,0.9932498799749606,0.08822053415007558,0.36741317163802634,0.5492482995298893,0.5442002934116886,0.7566259908540811,0.1691507161660386,0.3368776523636744,2.7422335707020156
541,0.693603971315371,0.5713013255357288,0.012468470033197065,0.44593381575227875,0.11382438024619113,0.17453500799362454,0.4326472634712809,0.14432175611873033,0.9131006889217762,0.5920802802745949,0.8710495872080448,0.4628313954174931,0.4452409514861685,0.03903153910467183,2.840025333112248
542,0.6570950331471445,0.13944433643166276,0.5371376368633576,0.8204481506214609,0.11183557901312868,0.5123730238940856,0.3486501762582679,0.22213168257390103,0.31155286950228556,0.06141291003148874,0.5115201779776155,0.7749433570834569,0.0035809871762439993,0.9508909152155495,2.41013053689716
543,0.9073044202361987,0.5072672675495314,0.2947550117473505,0.49216209856164916,0.04122211166700729,0.3329372133239856,0.8155726372561906,0.04357308276912475,0.7917666729572657,0.7150223428984639,0.5269830334095132,0.6741946105016672,0.5446079210935573,0.3599773859137292,3.239635897439285
544,0.5554282933951739,0.9993696951544611,0.5137309926731669,0.8199316457284795,0.45821113081957343,0.08042706420045398,0.30601813694614044,0.06702299792092259,0.5031389289203337,0.349006506383695,0.6345820467388157,0.11137328204546393,0.6789786642287358,0.09300531061874662,3.0426844129784825
545,0.6240377769743171,0.014630049993424987,0.5984046378502446,0.4245756862338247,0.4233154567387819,0.9980226831310791,0.07142776731415768,0.7445804734918497,0.8810171019187099,0.8978285372917317,0.5397367835996825,0.2091785306460746,0.9296513250888616,0.214310212501581,3.847839429231845
546,0.8704994295542375,0.68201161189619,0.9534209593891583,0.05972121955659915,0.11728133361884041,0.6797934545739172,0.8406359027340892,0.7235976208609202,0.9203804832055182,0.9364973232115837,0.09917642945158778,0.4604008944166865,0.8868763009031013,0.5066329007726925,4.4079089493697685
547,0.199673247111262,0.1595333852007309,0.9633662096254728,0.9152108213446174,0.19712716288585785,0.04737331601492267,0.37029284905876425,0.9963545308041769,0.7004839777174476,0.8265759908568054,0.7831210045640757,0.059094030406345754,0.5713660397944392,0.4535257295667131,3.9879764397434423
548,0.7188139793858305,0.5610384100484042,0.021464562192772596,0.6114681423279543,0.058278494961547356,0.05144949151351896,0.11509739425858423,0.2209792038578241,0.6059863229078646,0.6714837650495866,0.6726783817764679,0.39552652725496407,0.7006902780959497,0.665488325006472,3.2791182353273087
549,0.9234479425188374,0.34568144852151006,0.34085708264585923,0.9620915412915805,0.9745823160917159,0.9858941233649561,0.8280297283827228,0.9897039573763885,0.44202445244694855,0.28215618530749187,0.9130966493399534,0.16192732599985515,0.4724564652003296,0.7183358951334646,4.112227784514191
550,0.6030686263431402,0.5035716176681108,0.0028509778053360524,0.8641655336452088,0.3383766713335077,0.8019612736941276,0.5389631890810742,0.0575789613636416,0.761140912697962,0.3542887930908176,0.9472352693195395,0.7474451471437856,0.3756622574006584,0.352168400069247,3.2222529314645323
551,0.18427761247688923,0.9022812625700359,0.7674520009453167,0.4302325721531012,0.13672376528709818,0.5747955302475857,0.7999744874675243,0.8416804692423645,0.10265641323955488,0.19398355259303846,0.5953084202276692,0.004825448966291113,0.9341489738327367,0.03785315739089479,3.5585687857554764
552,0.7376831193425508,0.2420701456187292,0.9007831203057306,0.8410551258832646,0.18805723192355062,0.5737062307770029,0.21265013227755214,0.004082924728760262,0.49209901878243956,0.37325625084456937,0.6974827111980318,0.5159578639714574,0.4023594969643055,0.37891100215928464,2.781591025240881
553,0.9775640998436654,0.14028636531893224,0.8792768562371641,0.07133164532087821,0.35803972465234435,0.9026108945161698,0.05279509123923254,0.2808645483074529,0.5372276404305026,0.041932590506857714,0.9964789834496398,0.5692085165154197,0.8080930291668257,0.2693559128870262,3.543752710728142
554,0.6253726358765653,0.5977934875275905,0.9573172673724402,0.8587946198350618,0.3845785558062943,0.45948254608369876,0.06638829315309769,0.09210761308623383,0.29821277352036635,0.5504620389324691,0.14680379586183678,0.13100794184361042,0.1351639891037888,0.9985917848037299,2.0241409875855325
555,0.07364760671514636,0.30011103650008786,0.632513381378632,0.9078751172634657,0.8359161892736737,0.9722457858657425,0.9000960784666286,0.6549544347195724,0.2855655480265602,0.6193720777701538,0.5699543064863235,0.5402181925846129,0.9663289805706131,0.8730170640394687,4.3751352919564095
556,0.2902555882807115,0.586934241837608,0.7393129999957908,0.8797827974205304,0.8266696896148525,0.974545547873868,0.3431404609415435,0.12953908602320552,0.7618551908316764,0.727787229231944,0.43143131311326577,0.085249487202946,0.6410503099370499,0.27609311833413264,3.0382755958646888
557,0.28877909448034145,0.033752836437976774,0.8361200396567116,0.9752208061197236,0.8820400558101035,0.17010730902722104,0.4770856671424105,0.6565094678589822,0.20342907673357202,0.39656046231162123,0.7467589719562309,0.21106999319414232,0.6855894711152208,0.15214231893843755,3.4736823399436068
558,0.6816664673568312,0.43834188683043496,0.9750225657364932,0.6360102728522217,0.3220975060703969,0.4648596338472555,0.2790895220088908,0.3870581277901761,0.35557287562821716,0.8469535299106573,0.8287877055701619,0.7789864821984821,0.5914249387987474,0.27365321201140114,3.593087674209108
559,0.7141096604430279,0.016705714710819275,0.8732395390058053,0.4166416143381546,0.15271600176476363,0.6173128178292379,0.1609467535854061,0.9039218962201505,0.9030530213673366,0.6654269431504932,0.1748267567976226,0.8119300769414147,0.688149158090096,0.7101383864648427,3.8547322243946547
560,0.5911415038012576,0.30527975665303386,0.9802166577762638,0.7894109658433921,0.696321520943036,0.5202754108680406,0.2843506402804893,0.23018734542480668,0.7564774883381931,0.9044775435556099,0.05234784053610142,0.7184932331136931,0.05046689204386989,0.42895952772988155,2.728312408638744
561,0.9263162201009927,0.7991009051201792,0.20764438555655373,0.6935607626020391,0.9529009110875942,0.11903533872157934,0.6689470788342864,0.49285557195523344,0.9205598001149234,0.8073302865863936,0.7636382594663975,0.8401730731754181,0.05578892414902126,0.11742863115661617,4.393436900983215
562,0.012077337309402858,0.2684815692363389,0.7811977002735617,0.20061867759341323,0.9466176414155544,0.8538475516230636,0.4848100221530738,0.3636470759756628,0.6112446758154153,0.21314193031974482,0.19308809432793805,0.36371234312150647,0.594632613689925,0.9244667322419472,2.803372959469657
563,0.3003439595129561,0.15382558908621013,0.43297223039907085,0.548539528982386,0.9688820172869466,0.44460094348448953,0.9833102363637413,0.9552677163172933,0.40763494154397384,0.28696474560611596,0.8323340750048219,0.5767722411328224,0.4179955286720688,0.9284265444932888,4.338519079032391
564,0.7173464258588214,0.7944369655183225,0.7370716854183418,0.9576221493503678,0.8854367664976374,0.6013912411598752,0.7451222421449083,0.8549777988003351,0.47630758238844795,0.06338466082420036,0.19988138275991407,0.00928827199522475,0.5477288344109487,0.893012397896017,3.8833607256106353
565,0.7567274179389227,0.10945308355721506,0.6822227648901629,0.7194226271954426,0.4446644776079569,0.05557114643442618,0.9496127834363579,0.37939737662947826,0.04287891619394313,0.6855729583599531,0.5234172334835915,0.7624753883293437,0.8277898442413457,0.5538969220660257,4.281093890815905
566,0.03459647526343279,0.6791990779275742,0.1554818849076668,0.002887546706436095,0.5677727839421229,0.5426016678348489,0.12970662672107314,0.33652630861753463,0.5432207537803881,0.3253694016772327,0.17808761141489837,0.7534981130216438,0.8001864321194273,0.05577476265406445,2.21214470131565
567,0.3603297265095461,0.7695796014812694,0.6129297004913485,0.16495062967540952,0.613559215055512,0.9940077724375748,0.6260929921997217,0.898149191093741,0.8320700329703518,0.1925099328868326,0.17332545891519302,0.7187104767875108,0.0015225082378680366,0.9983726296334617,3.430874159018877
568,0.5682869956187697,0.22604955742395427,0.3730166752167222,0.9867707426166711,0.5887419715504032,0.518620255163287,0.7374007771859362,0.4734962168200232,0.045268421943306825,0.9299931210910148,0.0916698799127651,0.25306923058822817,0.4911121268196469,0.6767095281430169,3.050166439539344
569,0.9027200216660475,0.7782193966490385,0.289279024772083,0.735881162733367,0.6439025589411876,0.6468248358718869,0.8220300451447339,0.5499136396134188,0.49728377633552656,0.2078266644916541,0.26393594682546706,0.6838549591192871,0.8480761724739387,0.3677669393684393,3.9864338656114415
570,0.6384281859456764,0.5959209178497977,0.48557020773283077,0.25639693477229886,0.08592796800851843,0.8805533428371936,0.9721623838496143,0.44029144627454453,0.797027321595253,0.5079516402757936,0.1333087584900856,0.488046216682126,0.32843926271124246,0.4623393827334922,3.1287649695658315
571,0.684362002341955,0.4438093020848505,0.5040484613701883,0.19858060720582782,0.2912128417487432,0.7602524680913612,0.5582599199937658,0.42946851722353185,0.5241867870688809,0.2910053794041232,0.7977472705761304,0.5297692281709631,0.6227850412659003,0.32105421620915675,3.6153683366388103
572,0.9045154514157082,0.1903054805223453,0.0181771262752789,0.8473973769643899,0.9285069698053333,0.6218063208375642,0.26465332835324706,0.45668374265768374,0.18499870910016925,0.4590076436043873,0.7794489631605892,0.31388990596871313,0.5564174931650663,0.013025009446074542,3.3811347424713407
573,0.37965654741375376,0.9473756417649306,0.9797068515928529,0.03456303499714397,0.34723662538955413,0.7435421485679914,0.9982636375003118,0.9718141195975194,0.13661963149459178,0.8486622479813234,0.22392613133054307,0.3180607788714729,0.8387601620961878,0.6888388975903015,4.225436310458195
574,0.011667871625883453,0.8273908268133081,0.5964540374869147,0.7917602213868856,0.9433894890326044,0.5361949822823997,0.8690081772074629,0.5137956300662817,0.44113290951614137,0.4536195799549285,0.9640493904707416,0.25796715044328655,0.8430986847923942,0.954980170397335,4.2657519170496965
575,0.8486993601864902,0.9139924875293376,0.6210509490837786,0.015855605910704118,0.46165678055455117,0.4114807791747114,0.49886923591157817,0.193668995353393,0.5610616645299276,0.3386157997756333,0.4246168690354982,0.19113343204399746,0.09142410081035501,0.4601604909777901,2.7280221993445597
576,0.5787110979703829,0.13385363473206147,0.7597161466719988,0.6401179871481154,0.7943169016213822,0.41752340320725256,0.048005613738581476,0.8082949190470704,0.7627210456917453,0.1541526155534475,0.7610165410804722,0.9158976168679137,0.18907332744229843,0.3441665898682752,3.447888244088587
577,0.17136034231225383,0.6530382803972381,0.386863820195247,0.2608671205191653,0.8493651831360847,0.48855626165737565,0.12001025928216369,0.8935551270450772,0.9267263982335565,0.997931831341477,0.4407438995550421,0.13004265816013583,0.925104678118075,0.2569317699367494,3.6960474742308613
578,0.7116148587452529,0.06612308380001952,0.7112023117583021,0.20508803777779683,0.24904597477220725,0.4734646716827563,0.2484880887263352,0.26675706371217345,0.4519145960866393,0.6532024050151218,0.04154296297954008,0.36982115222036493,0.2184165962552128,0.2806439837078074,1.6930028487073019
579,0.4570895340520351,0.8803236153373027,0.12598940256660984,0.9257798455413943,0.02897731117069391,0.7949773625864178,0.7481258827931426,0.954723586429582,0.791089583508546,0.6217953623801642,0.3377244326010541,0.8973797569176537,0.8393872069438895,0.8410606970010964,4.26405664437687
580,0.06287393973973554,0.28887048914357183,0.7524021081591385,0.11595758303391135,0.3438435756201501,0.08998106480171864,0.2834743506372116,0.5872441056466994,0.8682667130936141,0.020253770762704848,0.6505983243631549,0.4282132946092919,0.9754383337094485,0.42520750395244844,3.3126045645646123
581,0.5802223568576843,0.7477417211164119,0.8897410876926427,0.35748790712993495,0.155522706201209,0.06081364120875099,0.2912778004313732,0.4021120622757075,0.6212733141769003,0.6091807383810753,0.4711847916170083,0.39552323020644453,0.042233399174678055,0.2553513042078158,2.6487054406244077
582,0.6342983913240855,0.435500633423366,0.6603484029411802,0.3176719855425536,0.5565040373621611,0.07051509222772567,0.9663900682969272,0.9402159465860912,0.8493997628546485,0.32498963324511443,0.9584085833317174,0.35116974217059016,0.6339887571461038,0.1394272667830515,4.665508958478962
583,0.634532090399997,0.8259785283974022,0.505171167815442,0.5733077665029565,0.8412259268507655,0.9135529871804668,0.43777804381937246,0.9375285867202472,0.36158855945222346,0.274751188861741,0.0036178623380682673,0.7293297055684085,0.08151056017934777,0.372620968912172,3.087827854723792
584,0.8583460043964688,0.5207538295220273,0.40717944151880936,0.04191810163981713,0.07178306383886157,0.7019709433398863,0.37078528239262465,0.5953970844372908,0.08990329273576336,0.7151117393503209,0.2960274372739218,0.5267395465923945,0.10858374376447566,0.2962343780432366,2.6261580110911567
585,0.0733078449314688,0.6142467799750319,0.5341295717748551,0.6690601666476693,0.15083834076386682,0.2284187603102198,0.7837909311040376,0.48578869185181983,0.5532912413875352,0.528618168326602,0.06457464832157267,0.22169937880329393,0.7617231302770573,0.1455987086769891,3.0510674672657396
586,0.7581917958873661,0.36916092688364,0.1762700938652071,0.7403567237295914,0.28545742898843396,0.13631952450956686,0.7319139531141973,0.5723169256663466,0.9957438439667603,0.022536603363284002,0.3763771873157995,0.5926611506676328,0.9645563721881464,0.5364490582654701,4.0019579228167474
587,0.035188841560123474,0.9554077137222126,0.423967721893194,0.10348975508204827,0.01843265989394871,0.5070172888059398,0.3764958234877145,0.9744307670168441,0.789702030042551,0.879178184328697,0.2524070636673901,0.6723663691739102,0.5689912177342072,0.6422259131596393,3.2243249471425957
588,0.5912782424817082,0.8281215865940723,0.5879988336103906,0.09560001769138493,0.6678261166235574,0.8345857166639299,0.896748628319953,0.0181374849188497,0.84601716824944,0.6974227082276422,0.13291832761337485,0.7267224958747813,0.10968779022028485,0.6359771600446572,3.0937447066642227
589,0.6262956200228116,0.21952033142171645,0.09975121108159468,0.10733947441832836,0.6523523755199502,0.5355482682398096,0.4502258936539014,0.2761697004419703,0.9066448975318825,0.48557331743432264,0.28415446732021654,0.6816201035332485,0.9193722427113437,0.9260679447493159,3.6618265415152353
590,0.3308225796334435,0.871340193137464,0.42713258893508244,0.10852660110973134,0.752748437019828,0.4514985074855271,0.7883041428565434,0.32095404126320015,0.19786349416271953,0.10759567594108554,0.09600605933156592,0.16451328539109755,0.8349096326518635,0.1781263918089967,3.0938849316338684
591,0.01121642047023752,0.7174837995429738,0.9896742866373858,0.48938472627182683,0.4962843526012036,0.39542546483751817,0.8967032144221218,0.3284875487829312,0.23885011739015938,0.6469052225657986,0.6614555246577987,0.3850012599726612,0.45873240476430255,0.4768645610950353,3.0795901774066734
592,0.23101589243160991,0.004165471286472822,0.40145538881347387,0.8878069124841009,0.6347923026349427,0.6587641721510831,0.98720336550684,0.430736247067222,0.7978577245963191,0.3530537154949671,0.636997174524005,0.15907669948667957,0.1816472250187432,0.8903876609309893,3.221272746685478
593,0.8129158810186303,0.6469819764159565,0.029584688162517137,0.9379441991143661,0.4786716731467683,0.19516086421624557,0.23266575385877275,0.27689812290950955,0.0821113206888171,0.5481159478656124,0.1187406012326152,0.1391267145595243,0.391847998197564,0.3978825357194503,1.8793359973420283
594,0.7040612815529786,0.5239158189480582,0.6174847585102067,0.7360423180151473,0.42206058691740567,0.3829200085583747,0.42843751461457724,0.7462374483094184,0.6369025951488091,0.5757403521246244,0.678611432953,0.44333293247046046,0.6670614689067086,0.4142495229627765,3.9314353711937593
595,0.6283253985312961,0.12507606521388748,0.1488035699936906,0.4718901749645146,0.9994471405049525,0.5859169151138677,0.9678628881523279,0.7072762474968532,0.9754869454420538,0.14061726929404295,0.6646041591768641,0.5393848303258715,0.31618101935797316,0.2462969571234449,4.124891415006058
596,0.5476071073149771,0.906703379645602,0.025239324096656857,0.364499841546415,0.3400632942933445,0.5540273554991267,0.5830068993959718,0.527418321869176,0.7586075474194838,0.11379093151956676,0.9214503722093119,0.4429052058312698,0.7609501197185423,0.051359389225567265,3.8812700955247075
597,0.40584666630476607,0.44472078100770607,0.041367441933979454,0.27229697073183956,0.7955087649473079,0.40375834738028515,0.7516779691410883,0.07776884745665635,0.6808071342708398,0.5494348579499769,0.6568873277274763,0.6980415927562106,0.9607188514464773,0.6097083589003558,3.5787527517408084
598,0.937684305073981,0.03621612159567045,0.4698125020176185,0.71170799650411,0.2134452822816436,0.03336671906854827,0.7490949539215334,0.09789630028019869,0.7553729900767732,0.6191821763912488,0.9628198052821261,0.13995440511887058,0.35979824596416154,0.1772701869676102,3.183465866631673
599,0.09425028225317911,0.12953309745281905,0.49908148935869967,0.5590104433005996,0.32152573511929616,0.7804403701585637,0.3314936780129387,0.05378382197611775,0.7996722888034202,0.3475871951804308,0.753386050439355,0.7880450693500355,0.10976592750815362,0.7350740147311852,2.580667701876006
600,0.2572744996390087,0.6100603742581672,0.49220762087709335,0.8970143134204615,0.7761833410541535,0.25132199588056436,0.2860936331363949,0.15662771709193002,0.3202426444526688,0.11850947718956906,0.7800244642857225,0.8258041025583995,0.2215809050292653,0.747640200607561,2.584833922168013
601,0.48414039491672334,0.13908782529416763,0.3530440932900344,0.39249530638699004,0.9507826351417595,0.2300184930163819,0.4185821930056641,0.7805480623196704,0.23039503697680852,0.26500863770510197,0.6587876390984874,0.2516036523678986,0.4799141519415473,0.283845920592914,3.407605933203223
602,0.6440772061510293,0.9603866394304809,0.8801306859928593,0.6777032175702549,0.8273701533808224,0.5880855344332394,0.4208542467024906,0.09487315224537762,0.958766293993699,0.4467017957486932,0.8773416682550534,0.28385728877950445,0.8532492428140719,0.21616813860985606,4.21496898977145
603,0.3441636893881672,0.29135084170905756,0.6830915324740513,0.9269647088197316,0.5164828396329499,0.8082384617764449,0.03099477634202752,0.470622423077943,0.7221503529748997,0.41987048221664536,0.253783490325573,0.8268566454753314,0.020975208300636816,0.4704972464986008,2.72107947176849
604,0.803186836420244,0.7838086654949408,0.44120118097365124,0.4315446941320633,0.8211920064260121,0.6448476816765818,0.03008744627678217,0.6900010626021814,0.7099814010529565,0.09546188328668415,0.6732388979734691,0.23780000895492992,0.8858171508831216,0.07578879851840625,3.9590233200509095
605,0.1510881689593152,0.573299171728183,0.534902190108066,0.6217778279319652,0.8343738986775299,0.20601778834115414,0.8472237770626538,0.8478409008050376,0.053958878266552324,0.23702331996624215,0.659136223598837,0.01207372765627357,0.1685876526889396,0.4809647941551223,3.117730319775
606,0.7261481046797931,0.6680032564777667,0.12299288609321735,0.07313916993247349,0.30855933139723324,0.8214561924189314,0.7121688403271137,0.2552762747481917,0.7069973310615842,0.014530912264901441,0.22661451254918852,0.9426985550971709,0.5391917287274293,0.39582030373599786,3.4474852326600507
607,0.5259109381051521,0.6419267482442764,0.6912960052056709,0.7080290212101782,0.020159919302301654,0.5408271138858826,0.7121011089553619,0.7087825365669677,0.9255774596332278,0.562027784542058,0.44026233329643816,0.1436638099295955,0.11565770553015542,0.9462722620386881,3.127613060485604
608,0.42245341150005,0.37725523517234183,0.2086818110937726,0.856121935667565,0.10123811662749671,0.8183025741362658,0.9360598320465582,0.8517371337638615,0.34354749447676725,0.5513975727400101,0.9419775197989232,0.7505467970358676,0.8816396135635752,0.3738375464309941,4.580291772831597
609,0.42603171834178466,0.028021274552614606,0.08525754295129995,0.020636514041271092,0.9989840777693281,0.08082772743200095,0.4494546847206671,0.09826355690398669,0.4737218161968859,0.20869640177776083,0.352197130492076,0.005825569891744431,0.9541500689669845,0.4310604550850209,2.377892792446387
610,0.4009294791191256,0.5111325523850728,0.9153808048696446,0.5504607029921254,0.9476491139038298,0.17020959191403218,0.9248558694596705,0.7360048804262327,0.9593094991281185,0.981778540552809,0.6246090696038018,0.19494648944575943,0.0011584196207311548,0.9023049729568734,3.8626777163534802
611,0.7713024214722483,0.43823629352809335,0.03125063474131917,0.2130021799236259,0.01826393290813988,0.838296337870475,0.2331434504871558,0.048604333492269225,0.0071567924672379934,0.9300977575583628,0.0791460580426957,0.6097454133434305,0.728334235615758,0.944982318772582,2.665873185025396
612,0.5730258245644325,0.912113009467992,0.5516380204491237,0.7072551443385379,0.30768713106929524,0.9393700150183047,0.976417062871784,0.6465382311853733,0.47480030504483284,0.9826450426432166,0.7241924221624936,0.036828212376226466,0.6806810569022762,0.16292962839109437,4.29162135381927
613,0.03517763845034949,0.20469500887234926,0.4724303337164677,0.9390110447128578,0.08864560451652836,0.48491490522325553,0.1811013703277623,0.8154805861921084,0.2290684689287228,0.6581907553553435,0.2703605291088811,0.9755795017114237,0.27101732681503354,0.6753372523094431,2.418679829990047
614,0.9835437177036251,0.8779527547951331,0.0616559695904203,0.10781833176169109,0.4711172926494228,0.07755665271184242,0.487468108617635,0.24678610097091436,0.38661403453585574,0.3666514328286846,0.9388853085849872,0.046370928493805086,0.7211546049332327,0.7629267172938103,3.770125071298983
615,0.2898785685480495,0.19971972843532826,0.8939921815574162,0.08107239497407648,0.6743521265731596,0.9486580081001208,0.1792271661382724,0.46168219796921706,0.2536784805553912,0.46624034634475775,0.7043069948893386,0.476913490984046,3.140400923673514e-05,0.08821154595647784,2.9278751548596
